,image,ruler,sticker,ink
5657,ISIC_0029963,1.0,0.0,0.0
5658,ISIC_0029964,0.0,0.0,0.0
5659,ISIC_0029965,0.0,0.0,0.0
5660,ISIC_0029966,0.0,0.0,0.0
5661,ISIC_0029967,0.0,0.0,0.0
5662,ISIC_0029968,0.0,0.0,0.0
5663,ISIC_0029969,0.0,0.0,0.0
5664,ISIC_0029970,0.0,0.0,0.0
5665,ISIC_0029971,0.0,0.0,0.0
5666,ISIC_0029972,0.0,0.0,0.0
5667,ISIC_0029973,0.0,0.0,0.0
5668,ISIC_0029974,1.0,0.0,0.0
5669,ISIC_0029975,1.0,0.0,0.0
5670,ISIC_0029976,0.0,0.0,0.0
5671,ISIC_0029977,0.0,0.0,0.0
5672,ISIC_0029978,0.0,0.0,0.0
5673,ISIC_0029979,0.0,0.0,0.0
5674,ISIC_0029980,0.0,0.0,0.0
5675,ISIC_0029981,0.0,0.0,0.0
5676,ISIC_0029982,1.0,0.0,0.0
5677,ISIC_0029983,0.0,0.0,0.0
5678,ISIC_0029984,0.0,0.0,0.0
5679,ISIC_0029985,0.0,0.0,0.0
5680,ISIC_0029986,0.0,0.0,0.0
5681,ISIC_0029987,0.0,0.0,0.0
5682,ISIC_0029988,0.0,0.0,0.0
5683,ISIC_0029989,0.0,0.0,0.0
5684,ISIC_0029990,0.0,0.0,0.0
5685,ISIC_0029991,0.0,0.0,0.0
5686,ISIC_0029992,0.0,0.0,0.0
5687,ISIC_0029993,1.0,0.0,0.0
5688,ISIC_0029994,1.0,0.0,0.0
5689,ISIC_0029995,0.0,0.0,0.0
5690,ISIC_0029996,0.0,0.0,0.0
5691,ISIC_0029997,0.0,0.0,0.0
5692,ISIC_0029998,0.0,0.0,0.0
5693,ISIC_0029999,0.0,0.0,0.0
5694,ISIC_0030000,0.0,0.0,0.0
5695,ISIC_0030001,0.0,0.0,0.0
5696,ISIC_0030002,1.0,0.0,0.0
5697,ISIC_0030003,0.0,0.0,0.0
5698,ISIC_0030004,0.0,0.0,0.0
5699,ISIC_0030005,0.0,0.0,0.0
5700,ISIC_0030006,0.0,0.0,1.0
5701,ISIC_0030007,0.0,0.0,0.0
5702,ISIC_0030008,1.0,0.0,0.0
5703,ISIC_0030009,0.0,0.0,0.0
5704,ISIC_0030010,1.0,0.0,0.0
5705,ISIC_0030011,1.0,0.0,0.0
5706,ISIC_0030012,0.0,0.0,0.0
5707,ISIC_0030013,0.0,0.0,0.0
5708,ISIC_0030014,1.0,0.0,0.0
5709,ISIC_0030015,1.0,0.0,0.0
5710,ISIC_0030016,0.0,0.0,0.0
5711,ISIC_0030017,0.0,0.0,0.0
5712,ISIC_0030018,0.0,0.0,0.0
5713,ISIC_0030019,0.0,0.0,0.0
5714,ISIC_0030020,0.0,0.0,0.0
5715,ISIC_0030021,0.0,0.0,0.0
5716,ISIC_0030022,0.0,0.0,0.0
5717,ISIC_0030023,0.0,0.0,0.0
5718,ISIC_0030024,0.0,0.0,0.0
5719,ISIC_0030025,0.0,0.0,0.0
5720,ISIC_0030026,1.0,0.0,0.0
5721,ISIC_0030027,0.0,0.0,0.0
5722,ISIC_0030028,0.0,0.0,0.0
5723,ISIC_0030029,0.0,0.0,0.0
5724,ISIC_0030030,0.0,0.0,0.0
5725,ISIC_0030031,0.0,0.0,0.0
5726,ISIC_0030032,0.0,0.0,0.0
5727,ISIC_0030033,0.0,0.0,0.0
5728,ISIC_0030034,0.0,0.0,0.0
5729,ISIC_0030035,0.0,0.0,0.0
5730,ISIC_0030036,1.0,0.0,0.0
5731,ISIC_0030037,0.0,0.0,0.0
5732,ISIC_0030038,1.0,0.0,0.0
5733,ISIC_0030039,1.0,0.0,0.0
5734,ISIC_0030040,0.0,0.0,0.0
5735,ISIC_0030041,0.0,0.0,0.0
5736,ISIC_0030042,0.0,0.0,0.0
5737,ISIC_0030043,0.0,0.0,0.0
5738,ISIC_0030044,0.0,0.0,0.0
5739,ISIC_0030045,0.0,0.0,0.0
5740,ISIC_0030046,0.0,0.0,0.0
5741,ISIC_0030047,0.0,0.0,0.0
5742,ISIC_0030048,0.0,0.0,0.0
5743,ISIC_0030049,0.0,0.0,0.0
5744,ISIC_0030050,0.0,0.0,0.0
5745,ISIC_0030051,0.0,0.0,0.0
5746,ISIC_0030052,0.0,0.0,0.0
5747,ISIC_0030053,1.0,0.0,0.0
5748,ISIC_0030054,0.0,0.0,0.0
5749,ISIC_0030055,0.0,0.0,0.0
5750,ISIC_0030056,0.0,0.0,0.0
5751,ISIC_0030057,0.0,0.0,0.0
5752,ISIC_0030058,0.0,0.0,0.0
5753,ISIC_0030059,0.0,0.0,0.0
5754,ISIC_0030060,1.0,0.0,0.0
5755,ISIC_0030061,1.0,0.0,0.0
5756,ISIC_0030062,0.0,0.0,0.0
5757,ISIC_0030063,1.0,0.0,0.0
5758,ISIC_0030064,0.0,0.0,0.0
5759,ISIC_0030065,0.0,0.0,0.0
5760,ISIC_0030066,0.0,0.0,0.0
5761,ISIC_0030067,0.0,0.0,0.0
5762,ISIC_0030068,1.0,0.0,0.0
5763,ISIC_0030069,0.0,0.0,0.0
5764,ISIC_0030070,0.0,0.0,0.0
5765,ISIC_0030071,0.0,0.0,0.0
5766,ISIC_0030072,0.0,0.0,0.0
5767,ISIC_0030073,0.0,0.0,0.0
5768,ISIC_0030074,0.0,0.0,0.0
5769,ISIC_0030075,0.0,0.0,0.0
5770,ISIC_0030076,1.0,0.0,0.0
5771,ISIC_0030077,0.0,0.0,0.0
5772,ISIC_0030078,0.0,0.0,0.0
5773,ISIC_0030079,1.0,0.0,0.0
5774,ISIC_0030080,1.0,0.0,0.0
5775,ISIC_0030081,1.0,0.0,0.0
5776,ISIC_0030082,0.0,0.0,0.0
5777,ISIC_0030083,0.0,0.0,0.0
5778,ISIC_0030084,0.0,0.0,0.0
5779,ISIC_0030085,1.0,0.0,0.0
5780,ISIC_0030086,0.0,0.0,0.0
5781,ISIC_0030087,0.0,0.0,0.0
5782,ISIC_0030088,0.0,0.0,0.0
5783,ISIC_0030089,1.0,0.0,0.0
5784,ISIC_0030090,0.0,0.0,0.0
5785,ISIC_0030091,0.0,0.0,1.0
5786,ISIC_0030092,0.0,0.0,0.0
5787,ISIC_0030093,0.0,0.0,0.0
5788,ISIC_0030094,1.0,0.0,0.0
5789,ISIC_0030095,0.0,0.0,0.0
5790,ISIC_0030096,0.0,0.0,0.0
5791,ISIC_0030097,0.0,0.0,0.0
5792,ISIC_0030098,0.0,0.0,0.0
5793,ISIC_0030099,0.0,0.0,0.0
5794,ISIC_0030100,0.0,0.0,0.0
5795,ISIC_0030101,0.0,0.0,0.0
5796,ISIC_0030102,0.0,0.0,0.0
5797,ISIC_0030103,0.0,0.0,0.0
5798,ISIC_0030104,0.0,0.0,0.0
5799,ISIC_0030105,1.0,0.0,0.0
5800,ISIC_0030106,0.0,0.0,0.0
5801,ISIC_0030107,0.0,0.0,0.0
5802,ISIC_0030108,0.0,0.0,0.0
5803,ISIC_0030109,0.0,0.0,0.0
5804,ISIC_0030110,1.0,0.0,0.0
5805,ISIC_0030111,0.0,0.0,0.0
5806,ISIC_0030112,0.0,0.0,0.0
5807,ISIC_0030113,0.0,0.0,0.0
5808,ISIC_0030114,0.0,0.0,0.0
5809,ISIC_0030115,1.0,0.0,0.0
5810,ISIC_0030116,0.0,0.0,0.0
5811,ISIC_0030117,0.0,0.0,0.0
5812,ISIC_0030118,1.0,0.0,0.0
5813,ISIC_0030119,1.0,0.0,0.0
5814,ISIC_0030120,0.0,0.0,0.0
5815,ISIC_0030121,0.0,0.0,0.0
5816,ISIC_0030122,0.0,0.0,0.0
5817,ISIC_0030123,0.0,0.0,0.0
5818,ISIC_0030124,0.0,0.0,0.0
5819,ISIC_0030125,0.0,0.0,0.0
5820,ISIC_0030126,0.0,0.0,0.0
5821,ISIC_0030127,1.0,0.0,0.0
5822,ISIC_0030128,0.0,0.0,0.0
5823,ISIC_0030129,0.0,0.0,0.0
5824,ISIC_0030130,1.0,0.0,0.0
5825,ISIC_0030131,0.0,0.0,0.0
5826,ISIC_0030132,0.0,0.0,0.0
5827,ISIC_0030133,1.0,0.0,0.0
5828,ISIC_0030134,0.0,0.0,0.0
5829,ISIC_0030135,0.0,0.0,0.0
5830,ISIC_0030136,0.0,0.0,0.0
5831,ISIC_0030137,0.0,0.0,0.0
5832,ISIC_0030138,0.0,0.0,0.0
5833,ISIC_0030139,1.0,0.0,0.0
5834,ISIC_0030140,1.0,0.0,0.0
5835,ISIC_0030141,0.0,0.0,0.0
5836,ISIC_0030142,0.0,0.0,0.0
5837,ISIC_0030143,1.0,0.0,0.0
5838,ISIC_0030144,1.0,0.0,0.0
5839,ISIC_0030145,0.0,0.0,0.0
5840,ISIC_0030146,0.0,0.0,0.0
5841,ISIC_0030147,0.0,0.0,0.0
5842,ISIC_0030148,0.0,0.0,0.0
5843,ISIC_0030149,0.0,0.0,0.0
5844,ISIC_0030150,0.0,0.0,0.0
5845,ISIC_0030151,1.0,0.0,0.0
5846,ISIC_0030152,0.0,0.0,0.0
5847,ISIC_0030153,0.0,0.0,0.0
5848,ISIC_0030154,0.0,0.0,0.0
5849,ISIC_0030155,1.0,0.0,0.0
5850,ISIC_0030156,0.0,0.0,0.0
5851,ISIC_0030157,0.0,0.0,0.0
5852,ISIC_0030158,0.0,0.0,0.0
5853,ISIC_0030159,1.0,0.0,0.0
5854,ISIC_0030160,0.0,0.0,0.0
5855,ISIC_0030161,0.0,0.0,0.0
5856,ISIC_0030162,0.0,0.0,0.0
5857,ISIC_0030163,0.0,0.0,0.0
5858,ISIC_0030164,0.0,0.0,0.0
5859,ISIC_0030165,1.0,0.0,0.0
5860,ISIC_0030166,0.0,0.0,0.0
5861,ISIC_0030167,1.0,0.0,0.0
5862,ISIC_0030168,0.0,0.0,0.0
5863,ISIC_0030169,0.0,0.0,0.0
5864,ISIC_0030170,0.0,0.0,0.0
5865,ISIC_0030171,0.0,0.0,0.0
5866,ISIC_0030172,1.0,0.0,0.0
5867,ISIC_0030173,0.0,0.0,0.0
5868,ISIC_0030174,0.0,0.0,0.0
5869,ISIC_0030175,0.0,0.0,0.0
5870,ISIC_0030176,0.0,0.0,0.0
5871,ISIC_0030177,0.0,0.0,0.0
5872,ISIC_0030178,0.0,0.0,0.0
5873,ISIC_0030179,0.0,0.0,0.0
5874,ISIC_0030180,0.0,0.0,0.0
5875,ISIC_0030181,0.0,0.0,0.0
5876,ISIC_0030182,1.0,0.0,0.0
5877,ISIC_0030183,1.0,0.0,0.0
5878,ISIC_0030184,0.0,0.0,0.0
5879,ISIC_0030185,0.0,0.0,0.0
5880,ISIC_0030186,0.0,0.0,0.0
5881,ISIC_0030187,0.0,0.0,0.0
5882,ISIC_0030188,0.0,0.0,0.0
5883,ISIC_0030189,1.0,0.0,0.0
5884,ISIC_0030190,0.0,0.0,0.0
5885,ISIC_0030191,0.0,0.0,0.0
5886,ISIC_0030192,0.0,0.0,0.0
5887,ISIC_0030193,0.0,0.0,0.0
5888,ISIC_0030194,1.0,0.0,0.0
5889,ISIC_0030195,0.0,0.0,0.0
5890,ISIC_0030196,0.0,0.0,0.0
5891,ISIC_0030197,0.0,0.0,0.0
5892,ISIC_0030198,1.0,0.0,0.0
5893,ISIC_0030199,0.0,0.0,0.0
5894,ISIC_0030200,0.0,0.0,0.0
5895,ISIC_0030201,0.0,0.0,0.0
5896,ISIC_0030202,0.0,0.0,0.0
5897,ISIC_0030203,1.0,0.0,0.0
5898,ISIC_0030204,0.0,0.0,0.0
5899,ISIC_0030205,0.0,0.0,0.0
5900,ISIC_0030206,0.0,0.0,0.0
5901,ISIC_0030207,0.0,0.0,0.0
5902,ISIC_0030208,0.0,0.0,0.0
5903,ISIC_0030209,0.0,0.0,0.0
5904,ISIC_0030210,1.0,0.0,0.0
5905,ISIC_0030211,0.0,0.0,0.0
5906,ISIC_0030212,0.0,0.0,0.0
5907,ISIC_0030213,0.0,0.0,0.0
5908,ISIC_0030214,0.0,0.0,0.0
5909,ISIC_0030215,0.0,0.0,0.0
5910,ISIC_0030216,0.0,0.0,0.0
5911,ISIC_0030217,0.0,0.0,0.0
5912,ISIC_0030218,0.0,0.0,0.0
5913,ISIC_0030219,1.0,0.0,0.0
5914,ISIC_0030220,0.0,0.0,0.0
5915,ISIC_0030221,0.0,0.0,0.0
5916,ISIC_0030222,0.0,0.0,0.0
5917,ISIC_0030223,0.0,0.0,0.0
5918,ISIC_0030224,0.0,0.0,0.0
5919,ISIC_0030225,0.0,0.0,0.0
5920,ISIC_0030226,0.0,0.0,0.0
5921,ISIC_0030227,0.0,0.0,0.0
5922,ISIC_0030228,0.0,0.0,0.0
5923,ISIC_0030229,0.0,0.0,0.0
5924,ISIC_0030230,0.0,0.0,0.0
5925,ISIC_0030231,0.0,0.0,0.0
5926,ISIC_0030232,0.0,0.0,0.0
5927,ISIC_0030233,0.0,0.0,0.0
5928,ISIC_0030234,0.0,0.0,0.0
5929,ISIC_0030235,0.0,0.0,0.0
5930,ISIC_0030236,0.0,0.0,0.0
5931,ISIC_0030237,0.0,0.0,0.0
5932,ISIC_0030238,1.0,0.0,0.0
5933,ISIC_0030239,0.0,0.0,0.0
5934,ISIC_0030240,1.0,0.0,0.0
5935,ISIC_0030241,1.0,0.0,0.0
5936,ISIC_0030242,0.0,0.0,0.0
5937,ISIC_0030243,0.0,0.0,0.0
5938,ISIC_0030244,1.0,0.0,0.0
5939,ISIC_0030245,0.0,0.0,0.0
5940,ISIC_0030246,0.0,0.0,0.0
5941,ISIC_0030247,0.0,0.0,0.0
5942,ISIC_0030248,0.0,0.0,0.0
5943,ISIC_0030249,1.0,0.0,0.0
5944,ISIC_0030250,0.0,0.0,0.0
5945,ISIC_0030251,1.0,0.0,0.0
5946,ISIC_0030252,0.0,0.0,0.0
5947,ISIC_0030253,0.0,0.0,0.0
5948,ISIC_0030254,0.0,0.0,0.0
5949,ISIC_0030255,1.0,0.0,0.0
5950,ISIC_0030256,0.0,0.0,0.0
5951,ISIC_0030257,0.0,0.0,0.0
5952,ISIC_0030258,0.0,0.0,0.0
5953,ISIC_0030259,1.0,0.0,0.0
5954,ISIC_0030260,0.0,0.0,0.0
5955,ISIC_0030261,0.0,0.0,0.0
5956,ISIC_0030262,0.0,0.0,0.0
5957,ISIC_0030263,0.0,0.0,1.0
5958,ISIC_0030264,0.0,0.0,0.0
5959,ISIC_0030265,0.0,0.0,0.0
5960,ISIC_0030266,0.0,0.0,0.0
5961,ISIC_0030267,0.0,0.0,0.0
5962,ISIC_0030268,0.0,0.0,0.0
5963,ISIC_0030269,0.0,0.0,0.0
5964,ISIC_0030270,0.0,0.0,0.0
5965,ISIC_0030271,1.0,0.0,0.0
5966,ISIC_0030272,1.0,0.0,0.0
5967,ISIC_0030273,0.0,0.0,0.0
5968,ISIC_0030274,0.0,0.0,0.0
5969,ISIC_0030275,1.0,0.0,0.0
5970,ISIC_0030276,0.0,0.0,0.0
5971,ISIC_0030277,1.0,0.0,0.0
5972,ISIC_0030278,0.0,0.0,0.0
5973,ISIC_0030279,1.0,0.0,0.0
5974,ISIC_0030280,1.0,0.0,0.0
5975,ISIC_0030281,1.0,0.0,0.0
5976,ISIC_0030282,0.0,0.0,0.0
5977,ISIC_0030283,0.0,0.0,0.0
5978,ISIC_0030284,0.0,0.0,0.0
5979,ISIC_0030285,0.0,0.0,0.0
5980,ISIC_0030286,0.0,0.0,0.0
5981,ISIC_0030287,0.0,0.0,0.0
5982,ISIC_0030288,0.0,0.0,0.0
5983,ISIC_0030289,0.0,0.0,0.0
5984,ISIC_0030290,0.0,0.0,0.0
5985,ISIC_0030291,0.0,0.0,0.0
5986,ISIC_0030292,0.0,0.0,0.0
5987,ISIC_0030293,0.0,0.0,0.0
5988,ISIC_0030294,0.0,0.0,0.0
5989,ISIC_0030295,0.0,0.0,0.0
5990,ISIC_0030296,1.0,0.0,0.0
5991,ISIC_0030297,0.0,0.0,0.0
5992,ISIC_0030298,0.0,0.0,0.0
5993,ISIC_0030299,1.0,0.0,0.0
5994,ISIC_0030300,1.0,0.0,0.0
5995,ISIC_0030301,0.0,0.0,0.0
5996,ISIC_0030302,0.0,0.0,0.0
5997,ISIC_0030303,0.0,0.0,0.0
5998,ISIC_0030304,0.0,0.0,0.0
5999,ISIC_0030305,0.0,0.0,0.0
6000,ISIC_0030306,0.0,0.0,0.0
6001,ISIC_0030307,0.0,0.0,0.0
6002,ISIC_0030308,0.0,0.0,0.0
6003,ISIC_0030309,0.0,0.0,0.0
6004,ISIC_0030310,0.0,0.0,0.0
6005,ISIC_0030311,0.0,0.0,0.0
6006,ISIC_0030312,0.0,0.0,0.0
6007,ISIC_0030313,0.0,0.0,0.0
6008,ISIC_0030314,0.0,0.0,0.0
6009,ISIC_0030315,0.0,0.0,0.0
6010,ISIC_0030316,0.0,0.0,0.0
6011,ISIC_0030317,0.0,0.0,0.0
6012,ISIC_0030318,1.0,0.0,0.0
6013,ISIC_0030319,1.0,0.0,0.0
6014,ISIC_0030320,0.0,0.0,0.0
6015,ISIC_0030321,0.0,0.0,0.0
6016,ISIC_0030322,0.0,0.0,0.0
6017,ISIC_0030323,0.0,0.0,0.0
6018,ISIC_0030324,1.0,0.0,0.0
6019,ISIC_0030325,0.0,0.0,0.0
6020,ISIC_0030326,1.0,0.0,0.0
6021,ISIC_0030327,0.0,0.0,0.0
6022,ISIC_0030328,0.0,0.0,0.0
6023,ISIC_0030329,1.0,0.0,0.0
6024,ISIC_0030330,0.0,0.0,0.0
6025,ISIC_0030331,0.0,0.0,0.0
6026,ISIC_0030332,0.0,0.0,0.0
6027,ISIC_0030333,1.0,0.0,0.0
6028,ISIC_0030334,0.0,0.0,0.0
6029,ISIC_0030335,0.0,0.0,0.0
6030,ISIC_0030336,0.0,0.0,0.0
6031,ISIC_0030337,0.0,0.0,0.0
6032,ISIC_0030338,0.0,0.0,0.0
6033,ISIC_0030339,0.0,0.0,0.0
6034,ISIC_0030340,1.0,0.0,0.0
6035,ISIC_0030341,0.0,0.0,0.0
6036,ISIC_0030342,0.0,0.0,0.0
6037,ISIC_0030343,0.0,0.0,0.0
6038,ISIC_0030344,0.0,0.0,0.0
6039,ISIC_0030345,0.0,0.0,0.0
6040,ISIC_0030346,1.0,0.0,0.0
6041,ISIC_0030347,0.0,0.0,0.0
6042,ISIC_0030348,1.0,0.0,0.0
6043,ISIC_0030349,1.0,0.0,0.0
6044,ISIC_0030350,1.0,0.0,0.0
6045,ISIC_0030351,0.0,0.0,0.0
6046,ISIC_0030352,0.0,0.0,0.0
6047,ISIC_0030353,0.0,0.0,0.0
6048,ISIC_0030354,0.0,0.0,0.0
6049,ISIC_0030355,0.0,0.0,0.0
6050,ISIC_0030356,1.0,0.0,0.0
6051,ISIC_0030357,0.0,0.0,0.0
6052,ISIC_0030358,1.0,0.0,0.0
6053,ISIC_0030359,0.0,0.0,0.0
6054,ISIC_0030360,0.0,0.0,0.0
6055,ISIC_0030361,0.0,0.0,0.0
6056,ISIC_0030362,0.0,0.0,0.0
6057,ISIC_0030363,0.0,0.0,0.0
6058,ISIC_0030364,0.0,0.0,0.0
6059,ISIC_0030365,0.0,0.0,0.0
6060,ISIC_0030366,0.0,0.0,0.0
6061,ISIC_0030367,0.0,0.0,0.0
6062,ISIC_0030368,0.0,0.0,0.0
6063,ISIC_0030369,1.0,0.0,0.0
6064,ISIC_0030370,0.0,0.0,0.0
6065,ISIC_0030371,1.0,0.0,0.0
6066,ISIC_0030372,1.0,0.0,0.0
6067,ISIC_0030373,0.0,0.0,0.0
6068,ISIC_0030374,0.0,0.0,0.0
6069,ISIC_0030375,0.0,0.0,0.0
6070,ISIC_0030376,0.0,0.0,0.0
6071,ISIC_0030377,0.0,0.0,0.0
6072,ISIC_0030378,1.0,0.0,0.0
6073,ISIC_0030379,0.0,0.0,0.0
6074,ISIC_0030380,0.0,0.0,0.0
6075,ISIC_0030381,0.0,0.0,0.0
6076,ISIC_0030382,1.0,0.0,0.0
6077,ISIC_0030383,0.0,0.0,0.0
6078,ISIC_0030384,0.0,0.0,0.0
6079,ISIC_0030385,0.0,0.0,0.0
6080,ISIC_0030386,0.0,0.0,0.0
6081,ISIC_0030387,0.0,0.0,0.0
6082,ISIC_0030388,0.0,0.0,0.0
6083,ISIC_0030389,0.0,0.0,0.0
6084,ISIC_0030390,0.0,0.0,0.0
6085,ISIC_0030391,0.0,0.0,0.0
6086,ISIC_0030392,0.0,0.0,0.0
6087,ISIC_0030393,0.0,0.0,0.0
6088,ISIC_0030394,0.0,0.0,0.0
6089,ISIC_0030395,0.0,0.0,0.0
6090,ISIC_0030396,1.0,0.0,0.0
6091,ISIC_0030397,0.0,0.0,0.0
6092,ISIC_0030398,0.0,0.0,0.0
6093,ISIC_0030399,1.0,0.0,0.0
6094,ISIC_0030400,0.0,0.0,0.0
6095,ISIC_0030401,0.0,0.0,0.0
6096,ISIC_0030402,0.0,0.0,0.0
6097,ISIC_0030403,0.0,0.0,0.0
6098,ISIC_0030404,0.0,0.0,0.0
6099,ISIC_0030405,0.0,0.0,0.0
6100,ISIC_0030406,0.0,0.0,0.0
6101,ISIC_0030407,0.0,0.0,0.0
6102,ISIC_0030408,1.0,0.0,0.0
6103,ISIC_0030409,0.0,0.0,0.0
6104,ISIC_0030410,0.0,0.0,0.0
6105,ISIC_0030411,0.0,0.0,0.0
6106,ISIC_0030412,0.0,0.0,0.0
6107,ISIC_0030413,0.0,0.0,0.0
6108,ISIC_0030414,0.0,0.0,0.0
6109,ISIC_0030415,0.0,0.0,0.0
6110,ISIC_0030416,1.0,0.0,0.0
6111,ISIC_0030417,1.0,0.0,0.0
6112,ISIC_0030418,0.0,0.0,0.0
6113,ISIC_0030419,0.0,0.0,0.0
6114,ISIC_0030420,1.0,0.0,0.0
6115,ISIC_0030421,0.0,0.0,0.0
6116,ISIC_0030422,0.0,0.0,0.0
6117,ISIC_0030423,1.0,0.0,0.0
6118,ISIC_0030424,0.0,0.0,0.0
6119,ISIC_0030425,1.0,0.0,0.0
6120,ISIC_0030426,0.0,0.0,1.0
6121,ISIC_0030427,1.0,0.0,0.0
6122,ISIC_0030428,0.0,0.0,0.0
6123,ISIC_0030429,0.0,0.0,0.0
6124,ISIC_0030430,0.0,0.0,0.0
6125,ISIC_0030431,0.0,0.0,0.0
6126,ISIC_0030432,0.0,0.0,0.0
6127,ISIC_0030433,0.0,0.0,0.0
6128,ISIC_0030434,1.0,0.0,0.0
6129,ISIC_0030435,0.0,0.0,0.0
6130,ISIC_0030436,0.0,0.0,0.0
6131,ISIC_0030437,0.0,0.0,0.0
6132,ISIC_0030438,0.0,0.0,0.0
6133,ISIC_0030439,0.0,0.0,0.0
6134,ISIC_0030440,1.0,0.0,0.0
6135,ISIC_0030441,0.0,0.0,0.0
6136,ISIC_0030442,0.0,0.0,0.0
6137,ISIC_0030443,1.0,0.0,0.0
6138,ISIC_0030444,1.0,0.0,0.0
6139,ISIC_0030445,1.0,0.0,0.0
6140,ISIC_0030446,0.0,0.0,0.0
6141,ISIC_0030447,0.0,0.0,0.0
6142,ISIC_0030448,0.0,0.0,0.0
6143,ISIC_0030449,0.0,0.0,0.0
6144,ISIC_0030450,0.0,0.0,0.0
6145,ISIC_0030451,0.0,0.0,0.0
6146,ISIC_0030452,0.0,0.0,0.0
6147,ISIC_0030453,0.0,0.0,0.0
6148,ISIC_0030454,0.0,0.0,0.0
6149,ISIC_0030455,0.0,0.0,0.0
6150,ISIC_0030456,0.0,0.0,0.0
6151,ISIC_0030457,0.0,0.0,0.0
6152,ISIC_0030458,0.0,0.0,0.0
6153,ISIC_0030459,1.0,0.0,0.0
6154,ISIC_0030460,0.0,0.0,0.0
6155,ISIC_0030461,0.0,0.0,0.0
6156,ISIC_0030462,0.0,0.0,0.0
6157,ISIC_0030463,1.0,0.0,0.0
6158,ISIC_0030464,0.0,0.0,0.0
6159,ISIC_0030465,1.0,0.0,0.0
6160,ISIC_0030466,0.0,0.0,0.0
6161,ISIC_0030467,0.0,0.0,0.0
6162,ISIC_0030468,0.0,0.0,0.0
6163,ISIC_0030469,0.0,0.0,0.0
6164,ISIC_0030470,0.0,0.0,0.0
6165,ISIC_0030471,0.0,0.0,0.0
6166,ISIC_0030472,0.0,0.0,0.0
6167,ISIC_0030473,0.0,0.0,0.0
6168,ISIC_0030474,0.0,0.0,0.0
6169,ISIC_0030475,0.0,0.0,0.0
6170,ISIC_0030476,0.0,0.0,0.0
6171,ISIC_0030477,0.0,0.0,0.0
6172,ISIC_0030478,0.0,0.0,0.0
6173,ISIC_0030479,0.0,0.0,0.0
6174,ISIC_0030480,0.0,0.0,0.0
6175,ISIC_0030481,0.0,0.0,0.0
6176,ISIC_0030482,0.0,0.0,0.0
6177,ISIC_0030483,0.0,0.0,0.0
6178,ISIC_0030484,0.0,0.0,0.0
6179,ISIC_0030485,0.0,0.0,0.0
6180,ISIC_0030486,0.0,0.0,0.0
6181,ISIC_0030487,1.0,0.0,0.0
6182,ISIC_0030488,1.0,0.0,0.0
6183,ISIC_0030489,0.0,0.0,0.0
6184,ISIC_0030490,0.0,0.0,0.0
6185,ISIC_0030491,0.0,0.0,0.0
6186,ISIC_0030492,0.0,0.0,0.0
6187,ISIC_0030493,0.0,0.0,0.0
6188,ISIC_0030494,0.0,0.0,0.0
6189,ISIC_0030495,0.0,0.0,0.0
6190,ISIC_0030496,0.0,0.0,0.0
6191,ISIC_0030497,0.0,0.0,0.0
6192,ISIC_0030498,0.0,0.0,0.0
6193,ISIC_0030499,0.0,0.0,0.0
6194,ISIC_0030500,0.0,0.0,0.0
6195,ISIC_0030501,0.0,0.0,0.0
6196,ISIC_0030502,0.0,0.0,0.0
6197,ISIC_0030503,0.0,0.0,0.0
6198,ISIC_0030504,0.0,0.0,0.0
6199,ISIC_0030505,0.0,0.0,0.0
6200,ISIC_0030506,0.0,0.0,0.0
6201,ISIC_0030507,0.0,0.0,0.0
6202,ISIC_0030508,0.0,0.0,0.0
6203,ISIC_0030509,0.0,0.0,0.0
6204,ISIC_0030510,0.0,0.0,0.0
6205,ISIC_0030511,1.0,0.0,0.0
6206,ISIC_0030512,0.0,0.0,0.0
6207,ISIC_0030513,0.0,0.0,0.0
6208,ISIC_0030514,0.0,0.0,0.0
6209,ISIC_0030515,0.0,0.0,0.0
6210,ISIC_0030516,0.0,0.0,0.0
6211,ISIC_0030517,0.0,0.0,0.0
6212,ISIC_0030518,0.0,0.0,0.0
6213,ISIC_0030519,0.0,0.0,0.0
6214,ISIC_0030520,1.0,0.0,0.0
6215,ISIC_0030521,1.0,0.0,0.0
6216,ISIC_0030522,1.0,0.0,0.0
6217,ISIC_0030523,0.0,0.0,0.0
6218,ISIC_0030524,0.0,0.0,0.0
6219,ISIC_0030525,1.0,0.0,0.0
6220,ISIC_0030526,0.0,0.0,0.0
6221,ISIC_0030527,0.0,0.0,0.0
6222,ISIC_0030528,1.0,0.0,0.0
6223,ISIC_0030529,0.0,0.0,0.0
6224,ISIC_0030530,0.0,0.0,0.0
6225,ISIC_0030531,0.0,0.0,0.0
6226,ISIC_0030532,1.0,0.0,0.0
6227,ISIC_0030533,0.0,0.0,0.0
6228,ISIC_0030534,0.0,0.0,0.0
6229,ISIC_0030535,0.0,0.0,0.0
6230,ISIC_0030536,0.0,0.0,0.0
6231,ISIC_0030537,0.0,0.0,0.0
6232,ISIC_0030538,0.0,0.0,0.0
6233,ISIC_0030539,0.0,0.0,0.0
6234,ISIC_0030540,0.0,0.0,0.0
6235,ISIC_0030541,0.0,0.0,0.0
6236,ISIC_0030542,0.0,0.0,0.0
6237,ISIC_0030543,0.0,0.0,0.0
6238,ISIC_0030544,0.0,0.0,0.0
